STUDY,respondent,RESPONDENT,GENDER,AGE,GROUP,VALUE_FAM_01_Question (2),ASSIGNED_KEY_FAM_01_Question (2),TIMING_FAM_01_Question (2),VALUE_FAM_02_Question (2),ASSIGNED_KEY_FAM_02_Question (2),TIMING_FAM_02_Question (2),VALUE_FAM_07_Question (2),ASSIGNED_KEY_FAM_07_Question (2),TIMING_FAM_07_Question (2),VALUE_FAM_04_Question (2),ASSIGNED_KEY_FAM_04_Question (2),TIMING_FAM_04_Question (2),VALUE_FAM_03_Question (2),ASSIGNED_KEY_FAM_03_Question (2),TIMING_FAM_03_Question (2),VALUE_FAM_06_Question (2),ASSIGNED_KEY_FAM_06_Question (2),TIMING_FAM_06_Question (2),VALUE_FAM_05_Question (2),ASSIGNED_KEY_FAM_05_Question (2),TIMING_FAM_05_Question (2),VALUE_FAM_08_Question (2),ASSIGNED_KEY_FAM_08_Question (2),TIMING_FAM_08_Question (2),VALUE_FAM_09_Question (2),ASSIGNED_KEY_FAM_09_Question (2),TIMING_FAM_09_Question (2),VALUE_FAM_10_Question (2),ASSIGNED_KEY_FAM_10_Question (2),TIMING_FAM_10_Question (2),VALUE_FAM_11_Question (2),ASSIGNED_KEY_FAM_11_Question (2),TIMING_FAM_11_Question (2),VALUE_FAM_12_Question (2),ASSIGNED_KEY_FAM_12_Question (2),TIMING_FAM_12_Question (2),VALUE_FAM_18_Question (2),ASSIGNED_KEY_FAM_18_Question (2),TIMING_FAM_18_Question (2),VALUE_FAM_13_Question (2),ASSIGNED_KEY_FAM_13_Question (2),TIMING_FAM_13_Question (2),VALUE_FAM_14_Question (2),ASSIGNED_KEY_FAM_14_Question (2),TIMING_FAM_14_Question (2),VALUE_FAM_15_Question (2),ASSIGNED_KEY_FAM_15_Question (2),TIMING_FAM_15_Question (2),VALUE_FAM_30_Question (2),ASSIGNED_KEY_FAM_30_Question (2),TIMING_FAM_30_Question (2),VALUE_FAM_16_Question (2),ASSIGNED_KEY_FAM_16_Question (2),TIMING_FAM_16_Question (2),VALUE_FAM_17_Question (2),ASSIGNED_KEY_FAM_17_Question (2),TIMING_FAM_17_Question (2),VALUE_FAM_19_Question (2),ASSIGNED_KEY_FAM_19_Question (2),TIMING_FAM_19_Question (2),VALUE_FAM_20_Question (2),ASSIGNED_KEY_FAM_20_Question (2),TIMING_FAM_20_Question (2),VALUE_FAM_22_Question (2),ASSIGNED_KEY_FAM_22_Question (2),TIMING_FAM_22_Question (2),VALUE_FAM_21_Question (2),ASSIGNED_KEY_FAM_21_Question (2),TIMING_FAM_21_Question (2),VALUE_FAM_28_Question (2),ASSIGNED_KEY_FAM_28_Question (2),TIMING_FAM_28_Question (2),VALUE_FAM_23_Question (2),ASSIGNED_KEY_FAM_23_Question (2),TIMING_FAM_23_Question (2),VALUE_FAM_24_Question (2),ASSIGNED_KEY_FAM_24_Question (2),TIMING_FAM_24_Question (2),VALUE_FAM_25_Question (2),ASSIGNED_KEY_FAM_25_Question (2),TIMING_FAM_25_Question (2),VALUE_FAM_26_Question (2),ASSIGNED_KEY_FAM_26_Question (2),TIMING_FAM_26_Question (2),VALUE_FAM_27_Question (2),ASSIGNED_KEY_FAM_27_Question (2),TIMING_FAM_27_Question (2),VALUE_FAM_41_Question (2),ASSIGNED_KEY_FAM_41_Question (2),TIMING_FAM_41_Question (2),VALUE_FAM_32_Question (2),ASSIGNED_KEY_FAM_32_Question (2),TIMING_FAM_32_Question (2),VALUE_FAM_29_Question (2),ASSIGNED_KEY_FAM_29_Question (2),TIMING_FAM_29_Question (2),VALUE_FAM_39_Question (2),ASSIGNED_KEY_FAM_39_Question (2),TIMING_FAM_39_Question (2),VALUE_FAM_35_Question (2),ASSIGNED_KEY_FAM_35_Question (2),TIMING_FAM_35_Question (2),VALUE_FAM_36_Question (2),ASSIGNED_KEY_FAM_36_Question (2),TIMING_FAM_36_Question (2),VALUE_FAM_31_Question (2),ASSIGNED_KEY_FAM_31_Question (2),TIMING_FAM_31_Question (2),VALUE_FAM_33_Question (2),ASSIGNED_KEY_FAM_33_Question (2),TIMING_FAM_33_Question (2),VALUE_FAM_38_Question (2),ASSIGNED_KEY_FAM_38_Question (2),TIMING_FAM_38_Question (2),VALUE_FAM_37_Question (2),ASSIGNED_KEY_FAM_37_Question (2),TIMING_FAM_37_Question (2),VALUE_FAM_34_Question (2),ASSIGNED_KEY_FAM_34_Question (2),TIMING_FAM_34_Question (2),VALUE_FAM_40_Question (2),ASSIGNED_KEY_FAM_40_Question (2),TIMING_FAM_40_Question (2),VALUE_FAM_42_Question (2),ASSIGNED_KEY_FAM_42_Question (2),TIMING_FAM_42_Question (2),VALUE_FAM_43_Question (2),ASSIGNED_KEY_FAM_43_Question (2),TIMING_FAM_43_Question (2),VALUE_FAM_44_Question (2),ASSIGNED_KEY_FAM_44_Question (2),TIMING_FAM_44_Question (2),VALUE_FAM_47_Question (2),ASSIGNED_KEY_FAM_47_Question (2),TIMING_FAM_47_Question (2),VALUE_FAM_46_Question (2),ASSIGNED_KEY_FAM_46_Question (2),TIMING_FAM_46_Question (2),VALUE_FAM_45_Question (2),ASSIGNED_KEY_FAM_45_Question (2),TIMING_FAM_45_Question (2),VALUE_FAM_48_Question (2),ASSIGNED_KEY_FAM_48_Question (2),TIMING_FAM_48_Question (2),VALUE_FAM_49_Question (2),ASSIGNED_KEY_FAM_49_Question (2),TIMING_FAM_49_Question (2),VALUE_FAM_52_Question (2),ASSIGNED_KEY_FAM_52_Question (2),TIMING_FAM_52_Question (2),VALUE_FAM_50_Question (2),ASSIGNED_KEY_FAM_50_Question (2),TIMING_FAM_50_Question (2),VALUE_FAM_51_Question (2),ASSIGNED_KEY_FAM_51_Question (2),TIMING_FAM_51_Question (2),VALUE_FAM_53_Question (2),ASSIGNED_KEY_FAM_53_Question (2),TIMING_FAM_53_Question (2),VALUE_FAM_54_Question (2),ASSIGNED_KEY_FAM_54_Question (2),TIMING_FAM_54_Question (2),VALUE_FAM_55_Question (2),ASSIGNED_KEY_FAM_55_Question (2),TIMING_FAM_55_Question (2),VALUE_FAM_56_Question (2),ASSIGNED_KEY_FAM_56_Question (2),TIMING_FAM_56_Question (2),VALUE_FAM_57_Question (2),ASSIGNED_KEY_FAM_57_Question (2),TIMING_FAM_57_Question (2),VALUE_FAM_58_Question (2),ASSIGNED_KEY_FAM_58_Question (2),TIMING_FAM_58_Question (2),VALUE_FAM_59_Question (2),ASSIGNED_KEY_FAM_59_Question (2),TIMING_FAM_59_Question (2),VALUE_FAM_60_Question (2),ASSIGNED_KEY_FAM_60_Question (2),TIMING_FAM_60_Question (2),VALUE_FAM_62_Question (2),ASSIGNED_KEY_FAM_62_Question (2),TIMING_FAM_62_Question (2),VALUE_FAM_61_Question (2),ASSIGNED_KEY_FAM_61_Question (2),TIMING_FAM_61_Question (2),VALUE_FAM_63_Question (2),ASSIGNED_KEY_FAM_63_Question (2),TIMING_FAM_63_Question (2),VALUE_FAM_65_Question (2),ASSIGNED_KEY_FAM_65_Question (2),TIMING_FAM_65_Question (2),VALUE_FAM_64_Question (2),ASSIGNED_KEY_FAM_64_Question (2),TIMING_FAM_64_Question (2),VALUE_FAM_66_Question (2),ASSIGNED_KEY_FAM_66_Question (2),TIMING_FAM_66_Question (2),VALUE_FAM_67_Question (2),ASSIGNED_KEY_FAM_67_Question (2),TIMING_FAM_67_Question (2),VALUE_FAM_68_Question (2),ASSIGNED_KEY_FAM_68_Question (2),TIMING_FAM_68_Question (2),VALUE_FAM_69_Question (2),ASSIGNED_KEY_FAM_69_Question (2),TIMING_FAM_69_Question (2),VALUE_FAM_70_Question (2),ASSIGNED_KEY_FAM_70_Question (2),TIMING_FAM_70_Question (2),VALUE_FAM_71_Question (2),ASSIGNED_KEY_FAM_71_Question (2),TIMING_FAM_71_Question (2)
Nandos_Menu_Task5,27,Resp_069,FEMALE,50,Default,0,Left,1472.0283,0,Left,1498.8088,0,Left,2195.6531,0,Left,2614.835,0,Left,5637.1711,0,Left,1666.232,0,Left,2740.2527,0,Left,1185.8286,1,Right,2984.0541,0,Left,1574.8195,0,Left,2489.3418,0,Left,4093.5406,0,Left,2513.2606,0,Left,2369.3137,0,Left,2741.8892,0,Left,1908.8868,0,Left,1393.2729,0,Left,3239.009,0,Left,4225.0135,0,Left,2652.8789,1,Right,3007.5978,0,Left,1551.8418,0,Left,1479.9356,0,Left,2905.2693,0,Left,2159.8758,0,Left,2282.8932,0,Left,3761.9394,0,Left,1720.3453,0,Left,2010.5882,0,Left,2542.5304,0,Left,1839.068,0,Left,1854.0405,0,Left,1846.5032,0,Left,2115.9234,0,Left,2809.6003,0,Left,2326.7774,1,Right,4707.6197,0,Left,3873.2041,0,Left,1080.1104,0,Left,3868.5675,0,Left,2481.0778,0,Left,3266.7151,0,Left,2015.6092,0,Left,1834.1584,1,Right,3744.1189,0,Left,1697.0099,0,Left,2353.256,1,Right,2877.2668,0,Left,1882.9629,0,Left,3086.1625,0,Left,2903.2971,0,Left,1924.6333,0,Left,1538.8851,1,Right,4719.6648,0,Left,3637.6899,0,Left,2672.4151,0,Left,4993.6609,0,Left,3235.9903,0,Left,3807.9278,0,Left,1354.7917,1,Right,3076.9956,0,Left,1143.0256,1,Right,2515.0205,0,Left,1827.123,1,Right,4366.3231,0,Left,3568.714,0,Left,4647.3819,0,Left,2523.2055,1,Right,3158.5521,0,Left,2162.6277,0,Left,3729.122
Nandos_Menu_Task5,36,Resp_067,MALE,21,Default,0,Left,2261.3228,0,Left,1449.1366,0,Left,1013.2898,1,Right,1933.8286,0,Left,2233.6997,0,Left,1416.2127,0,Left,1672.7076,0,Left,2028.3462,1,Right,1634.6297,0,Left,824.7947,1,Right,1297.5296,1,Right,3491.1973,1,Right,4656.6881,1,Right,3324.1099,0,Left,1319.1307,0,Left,1118.0095,0,Left,1586.5408,1,Right,2617.002,1,Right,1052.1701,0,Left,1415.2142,1,Right,1728.3774,0,Left,1507.9675,1,Right,1505.9736,0,Left,853.7172,0,Left,1663.5502,0,Left,2517.4185,0,Left,2727.7045,0,Left,807.8393,0,Left,1419.2024,0,Left,1459.3488,0,Left,934.6966,0,Left,1226.7203,0,Left,1672.4752,0,Left,1256.6405,0,Left,1958.3298,0,Left,2607.0291,0,Left,2128.3081,0,Left,2914.9311,0,Left,1170.8687,1,Right,929.5143,0,Left,1435.1596,1,Right,1736.8818,0,Left,3660.2106,1,Right,1775.252,1,Right,2165.7968,0,Left,1243.6737,0,Left,1133.9678,0,Left,1305.5083,0,Left,1705.4397,0,Left,1914.5808,1,Right,2489.9085,1,Right,2102.3776,1,Right,3046.8522,1,Right,1537.2269,0,Left,2397.5874,1,Right,1751.3163,1,Right,3808.823,1,Right,1312.4913,0,Left,916.5507,0,Left,1753.0402,0,Left,3343.0596,1,Right,1964.3146,1,Right,1251.652,1,Right,2338.9324,1,Right,1276.5926,0,Left,2453.4048,1,Right,2087.4176,1,Right,1812.1532,1,Right,1876.9813,1,Right,1984.6916,0,Left,2600.0468
Nandos_Menu_Task5,33,Resp_065,FEMALE,35,Default,0,Left,1639.5984,0,Left,2807.494,0,Left,2375.3754,0,Left,2392.7987,0,Left,1944.0399,0,Left,2420.4718,0,Left,1953.736,0,Left,3533.0218,0,Left,1747.6416,0,Left,1839.1031,0,Left,2143.9573,0,Left,4221.7093,0,Left,2499.8551,0,Left,3599.3724,0,Left,2505.4453,0,Left,2079.8018,0,Left,1956.7659,1,Right,3939.0404,0,Left,3038.8573,0,Left,2286.8844,0,Left,5703.3079,0,Left,2531.2309,1,Right,4098.0762,0,Left,2825.4437,0,Left,1165.9594,0,Left,2096.4859,1,Right,3246.3181,0,Left,1065.1524,0,Left,2868.4733,0,Left,2333.7579,0,Left,1496.9957,0,Left,2308.8604,0,Left,4335.4101,0,Left,1103.0522,1,Right,3166.5747,0,Left,2251.8079,0,Left,3515.3744,0,Left,4146.9095,0,Left,2095.6729,1,Right,12555.0818,0,Left,3406.0283,0,Left,2706.7609,0,Left,1553.8449,0,Left,4386.2687,0,Left,4276.5547,0,Left,2919.1941,1,Right,2650.911,0,Left,1742.7923,0,Left,2053.0623,0,Left,2248.7479,1,Right,5519.2282,1,Right,6191.3899,0,Left,1812.5476,1,Right,5386.1013,0,Left,3582.42,0,Left,1935.7449,0,Left,7026.7412,1,Right,3180.0481,0,Left,1480.1513,0,Left,1915.1758,1,Right,4446.0104,0,Left,1129.978,1,Right,3121.6735,0,Left,3329.8978,1,Right,3933.6,0,Left,2703.7704,1,Right,2519.2629,1,Right,2434.5088,0,Left,2338.7437,0,Left,1585.3639,0,Left,4220.3904
Nandos_Menu_Task5,31,Resp_063,FEMALE,32,Default,0,Left,1312.3004,0,Left,2169.1981,0,Left,2232.6635,0,Left,3519.1927,0,Left,2834.5418,0,Left,1999.6509,0,Left,3991.302,0,Left,1921.1612,1,Right,2947.973,0,Left,1299.5253,1,Right,1953.8468,1,Right,4076.6648,1,Right,2189.548,1,Right,6455.7346,0,Left,2310.8202,0,Left,1460.096,0,Left,1843.9239,1,Right,2379.3234,1,Right,3736.0073,0,Left,1542.8756,0,Left,4670.5076,0,Left,1375.3218,0,Left,2191.3768,0,Left,1002.3195,1,Right,4449.413,0,Left,2692.7969,1,Right,2557.234,0,Left,1741.5512,0,Left,1714.4155,0,Left,3006.9594,0,Left,4924.8294,0,Left,1737.371,0,Left,5491.3121,0,Left,1594.734,1,Right,3697.1259,0,Left,1641.2062,1,Right,2198.2098,0,Left,4327.4268,0,Left,1706.2417,0,Left,1498.1695,0,Left,2291.8704,0,Left,3393.5115,0,Left,1968.842,1,Right,2865.2344,1,Right,2033.5636,0,Left,2004.2666,0,Left,1461.0927,0,Left,2534.2223,0,Left,3364.6941,1,Right,4665.5232,0,Left,3164.5368,0,Left,2790.5368,0,Left,2392.6617,1,Right,3291.4553,1,Right,4819.9522,0,Left,2066.4728,1,Right,5472.5567,1,Right,1903.9267,0,Left,1409.9953,0,Left,2157.2309,1,Right,1504.7426,0,Left,1972.0933,1,Right,2805.4955,0,Left,2197.1246,1,Right,7722.5653,0,Left,2698.2955,0,Left,2244.008,0,Left,2698.3574,0,Left,2120.5659,1,Right,1329.4433,0,Left,3185.7721
Nandos_Menu_Task5,16,Resp_013,FEMALE,20,Default,0,Left,1173.8608,0,Left,1285.8299,0,Left,1529.9104,1,Right,1569.1947,0,Left,1184.8318,0,Left,1545.583,0,Left,1359.364,0,Left,933.5035,1,Right,1258.6583,0,Left,789.8879,1,Right,1846.0621,1,Right,1151.9187,0,Left,2326.6962,0,Left,1891.145,0,Left,931.5089,0,Left,2073.4546,0,Left,1259.632,1,Right,1686.489,1,Right,1710.0609,0,Left,1043.1991,1,Right,2210.09,0,Left,1265.4526,0,Left,1272.5952,0,Left,1295.2014,0,Left,1183.5613,0,Left,611.3654,0,Left,1271.9746,0,Left,1537.6429,0,Left,850.725,0,Left,1001.3221,0,Left,1016.792,0,Left,3428.8296,0,Left,1338.4021,0,Left,1381.7986,0,Left,1733.026,0,Left,1322.3136,1,Right,2043.6133,0,Left,1964.7454,0,Left,1400.8091,1,Right,1593.0272,0,Left,1322.4634,0,Left,2666.3858,0,Left,1438.1547,1,Right,1646.5968,0,Left,1549.8596,0,Left,2137.2836,0,Left,1236.1407,1,Right,2105.0645,0,Left,1932.49,1,Right,2159.2246,0,Left,2125.317,0,Left,1443.8608,1,Right,1627.6469,1,Right,2346.7243,1,Right,1748.3243,1,Right,2142.2702,0,Left,2915.204,1,Right,1206.7727,0,Left,609.369,0,Left,1153.9152,1,Right,1404.4669,1,Right,1496.9965,1,Right,1064.3324,1,Right,2093.4006,1,Right,2645.0751,1,Right,2239.0141,1,Right,2560.1421,1,Right,1187.8242,1,Right,1095.0696,0,Left,1188.6039,0,Left,1370.3357
Nandos_Menu_Task5,14,Resp_037,FEMALE,31,Default,0,Left,1473.0609,0,Left,1903.9064,0,Left,1708.7541,0,Left,3385.9456,0,Left,3145.1772,0,Left,1322.6874,0,Left,810.8303,0,Left,1372.3182,0,Left,918.5429,0,Left,882.6392,1,Right,1321.4663,1,Right,2429.5018,0,Left,1719.0786,0,Left,2123.7288,0,Left,1755.3306,0,Left,1782.2327,0,Left,1305.5086,0,Left,2469.2525,1,Right,2587.081,0,Left,1613.6651,0,Left,1323.4606,0,Left,1385.9675,0,Left,1522.9276,0,Left,1159.1218,0,Left,1746.3653,0,Left,1612.5795,0,Left,1948.8149,0,Left,1295.7725,0,Left,2188.1485,0,Left,733.8695,0,Left,960.9012,0,Left,1510.9587,0,Left,1347.3981,0,Left,1150.9212,0,Left,1309.4979,0,Left,1927.5623,1,Right,820.8048,0,Left,1585.7583,0,Left,1073.3921,0,Left,752.9863,0,Left,3226.3727,0,Left,2035.9707,0,Left,2350.6131,0,Left,1331.4824,1,Right,3207.2549,1,Right,2948.118,1,Right,1761.2892,0,Left,1442.1419,0,Left,2371.9646,1,Right,2184.1426,1,Right,2611.0166,0,Left,1564.0008,1,Right,2665.5951,1,Right,1970.2762,0,Left,1261.5134,0,Left,1559.8292,1,Right,2974.8277,1,Right,2033.3585,0,Left,1036.2286,0,Left,1433.168,1,Right,1314.5535,0,Left,1716.4079,1,Right,1762.2861,0,Left,1349.3927,1,Right,2774.6641,1,Right,2700.9473,1,Right,2751.642,0,Left,2047.9645,0,Left,2090.4103,0,Left,1133.9681,0,Left,1600.63
Nandos_Menu_Task5,24,Resp_035,FEMALE,23,Default,0,Left,1263.6436,0,Left,1377.324,0,Left,1169.5283,0,Left,2215.0751,0,Left,1577.0529,0,Left,1472.3624,0,Left,1432.8359,0,Left,1051.1888,0,Left,3606.3628,0,Left,1054.1807,0,Left,3367.9644,1,Right,1938.6155,1,Right,3592.8341,0,Left,2941.9114,0,Left,1743.339,0,Left,1799.4955,1,Right,3150.4841,0,Left,1945.7969,0,Left,1848.4716,0,Left,1296.8809,0,Left,288.2291,0,Left,1864.0149,0,Left,1955.8718,0,Left,1289.5522,0,Left,1232.5116,0,Left,1595.3474,0,Left,2390.7549,0,Left,1247.78,1,Right,3640.2287,1,Right,1937.1585,0,Left,1021.5162,0,Left,1523.907,0,Left,3005.9617,0,Left,1416.7737,1,Right,2318.4619,0,Left,2502.3218,0,Left,1945.7965,0,Left,2746.1744,0,Left,1677.5144,0,Left,1436.9162,1,Right,1506.602,0,Left,2291.8702,0,Left,1637.5011,0,Left,1784.9016,1,Right,2192.1374,0,Left,1623.8912,1,Right,3436.7473,0,Left,1364.8491,0,Left,1426.1677,1,Right,4084.0789,0,Left,1315.0276,0,Left,1780.7844,0,Left,3384.5531,0,Left,2573.1596,0,Left,2461.417,0,Left,2981.3709,1,Right,3423.2513,1,Right,2093.4007,0,Left,1538.6213,0,Left,1295.5356,1,Right,2964.0718,0,Left,1752.9187,0,Left,1752.3125,0,Left,3511.682,0,Left,1965.7428,0,Left,1886.9532,0,Left,1816.8299,0,Left,1697.3042,0,Left,1470.0694,0,Left,2230.0364,0,Left,3148.5796
Nandos_Menu_Task5,22,Resp_061,FEMALE,23,Default,0,Left,1660.5603,0,Left,682.1749,0,Left,1373.3271,1,Right,2036.7309,0,Left,3641.9982,0,Left,1654.5752,0,Left,1283.5674,0,Left,1571.796,1,Right,1550.6679,0,Left,1127.9834,0,Left,2805.7364,0,Left,1423.1942,0,Left,1228.4853,1,Right,1894.934,1,Right,1262.9601,1,Right,1080.1094,0,Left,1097.0223,0,Left,1273.594,0,Left,1135.9631,0,Left,1500.7672,0,Left,1585.7583,0,Left,953.0616,0,Left,1128.9884,0,Left,756.4704,0,Left,1011.2951,0,Left,1426.185,0,Left,872.6651,0,Left,812.8256,0,Left,1090.0732,1,Right,1506.9711,0,Left,944.025,0,Left,1074.1526,0,Left,1062.9689,1,Right,1602.7132,0,Left,3422.8454,0,Left,1149.9242,1,Right,1867.1949,1,Right,2502.3075,0,Left,928.5158,0,Left,1152.9165,0,Left,1926.8468,0,Left,1452.1161,0,Left,1251.064,0,Left,2043.8413,1,Right,1819.0567,1,Right,1435.0123,1,Right,1044.102,0,Left,1643.4824,0,Left,1364.3496,1,Right,1541.8775,0,Left,2390.6074,0,Left,1046.2028,0,Left,1599.6028,0,Left,1662.5535,0,Left,2060.8334,0,Left,1278.1558,0,Left,3005.4568,1,Right,1132.9711,0,Left,1896.437,0,Left,1908.8959,1,Right,1606.7018,0,Left,2388.9072,1,Right,1097.0658,0,Left,1470.0672,1,Right,1158.9012,0,Left,975.7055,1,Right,718.0662,1,Right,1921.8587,0,Left,1755.1196,1,Right,780.9103,0,Left,1127.8435
Nandos_Menu_Task5,20,Resp_033,MALE,35,Default,0,Left,2399.5954,0,Left,3643.2557,0,Left,4416.854,1,Right,5019.6127,0,Left,2852.6079,0,Left,1819.5597,0,Left,1512.9558,0,Left,2964.5244,0,Left,3170.6816,0,Left,4112.0031,0,Left,3513.6016,1,Right,5509.4381,0,Left,2109.3593,0,Left,2316.8031,0,Left,2085.4228,0,Left,2202.1095,0,Left,1950.7843,0,Left,6491.6643,0,Left,7153.5325,0,Left,2954.2202,1,Right,3404.1428,0,Left,2535.2201,1,Right,3405.8904,0,Left,4569.1917,0,Left,3430.5656,0,Left,5554.4162,0,Left,4785.202,0,Left,1406.238,0,Left,3002.2488,1,Right,10254.0708,0,Left,1237.6899,1,Right,3585.4114,0,Left,4231.683,0,Left,3875.6374,0,Left,6646.7495,0,Left,1688.4847,1,Right,5850.3873,0,Left,6791.8401,0,Left,1277.2991,1,Right,3591.4719,0,Left,2506.3074,1,Right,3555.2491,1,Right,3571.4212,0,Left,4913.8137,1,Right,5452.3757,0,Left,1580.7723,0,Left,1611.9345,1,Right,4714.9019,0,Left,8872.2893,0,Left,7506.3263,1,Right,4872.3537,1,Right,6278.943,1,Right,4003.0943,1,Right,5230.8767,0,Left,6700.4741,0,Left,7707.8612,1,Right,5820.4727,0,Left,3545.3786,0,Left,1715.4105,0,Left,2223.3217,1,Right,2764.2799,1,Right,5292.845,1,Right,3119.1027,0,Left,10991.9686,1,Right,3905.74,0,Left,3497.6913,0,Left,3250.2951,1,Right,3751.8805,1,Right,5329.7452,0,Left,4514.927,0,Left,3664.5864
Nandos_Menu_Task5,19,Resp_011,MALE,45,Default,0,Left,1476.7052,0,Left,2997.8393,0,Left,1669.5362,0,Left,2832.4246,0,Left,4436.6563,0,Left,3640.2081,0,Left,2436.1119,0,Left,1318.0089,0,Left,1924.2018,0,Left,1446.8802,0,Left,2796.8411,0,Left,4167.3943,0,Left,2642.6084,0,Left,2970.7504,0,Left,2618.9949,1,Right,4148.5428,0,Left,5946.736,0,Left,2287.543,0,Left,4102.6772,0,Left,1750.3194,1,Right,4654.2226,0,Left,4642.5203,0,Left,2530.4712,0,Left,2886.2729,0,Left,3016.1879,0,Left,2901.8025,0,Left,2243.327,0,Left,911.5598,0,Left,2407.8965,0,Left,4008.8861,0,Left,3130.0625,0,Left,1437.1564,0,Left,4442.1216,0,Left,2418.5316,0,Left,2444.5814,0,Left,3429.8371,0,Left,4817.5289,0,Left,4713.762,0,Left,2130.4141,0,Left,3894.274,0,Left,2104.0551,0,Left,1645.5999,0,Left,2170.1553,0,Left,4747.9964,0,Left,5402.8592,1,Right,6850.1551,0,Left,4070.6681,1,Right,3064.802,0,Left,2090.4141,1,Right,3094.8795,0,Left,5130.2802,0,Left,1745.334,0,Left,1747.997,1,Right,4476.555,0,Left,4061.6207,0,Left,6908.9335,0,Left,4234.3437,1,Right,4405.8116,0,Left,1274.5904,0,Left,2445.4607,1,Right,5730.2795,0,Left,4284.7929,1,Right,3852.7267,1,Right,6279.4933,1,Right,2464.3246,1,Right,5489.6822,0,Left,3408.1162,0,Left,4402.2273,0,Left,2968.6833,1,Right,3897.3893,0,Left,3139.1729
Nandos_Menu_Task5,5,Resp_039,MALE,42,Default,0,Left,1740.8949,0,Left,2005.9859,0,Left,1880.9722,0,Left,2841.1828,1,Right,2922.1868,0,Left,1984.6667,0,Left,2920.1895,0,Left,2317.8001,1,Right,2724.7134,1,Right,2286.8981,1,Right,2801.5091,1,Right,4248.9766,1,Right,2321.7909,1,Right,2757.6249,1,Right,4033.2152,0,Left,2498.1335,0,Left,1513.0149,1,Right,3538.683,1,Right,2473.3769,0,Left,2077.4446,1,Right,2697.7858,0,Left,1890.9416,0,Left,2693.7965,1,Right,2595.0631,0,Left,2152.0095,0,Left,2474.2167,1,Right,2541.9416,0,Left,1770.2663,1,Right,1996.6594,1,Right,3094.7569,0,Left,2103.9919,1,Right,2438.6748,1,Right,3767.9245,0,Left,2047.5405,1,Right,3209.3713,1,Right,2130.7865,0,Left,6064.5688,0,Left,3750.1448,0,Left,2190.1428,0,Left,1454.1111,0,Left,4089.7209,0,Left,2692.7986,0,Left,3692.1244,1,Right,2296.4754,1,Right,2377.6404,0,Left,2065.6569,1,Right,2409.5544,0,Left,2763.6102,1,Right,3739.998,1,Right,1447.1293,0,Left,2940.1685,0,Left,2105.3711,1,Right,1964.5594,1,Right,2438.716,1,Right,3299.3981,1,Right,2687.0092,1,Right,3839.6912,0,Left,1716.4096,0,Left,1695.4651,0,Left,2030.5704,1,Right,854.7138,0,Left,3188.8467,1,Right,2079.1746,0,Left,3019.5932,1,Right,1711.3979,1,Right,2610.1831,0,Left,2197.373,1,Right,2688.8105,0,Left,2931.6061,0,Left,2395.5826,1,Right,2645.9251
Nandos_Menu_Task5,3,Resp_008,FEMALE,39,Default,0,Left,2464.9455,0,Left,2460.7654,0,Left,4306.7506,0,Left,2844.4796,1,Right,4510.8771,0,Left,3155.1373,0,Left,2636.5511,0,Left,1376.3176,0,Left,4415.3762,0,Left,1733.2698,1,Right,4405.0349,1,Right,5176.1582,1,Right,2174.1874,0,Left,4161.3569,0,Left,3577.0908,0,Left,2824.4457,0,Left,3381.4561,1,Right,3035.3313,0,Left,5442.7413,0,Left,1716.4088,1,Right,2885.4009,0,Left,2481.2937,1,Right,3944.2166,1,Right,4768.2472,0,Left,3627.7555,0,Left,2022.1013,0,Left,4678.0212,0,Left,1451.8759,0,Left,2994.3506,1,Right,4271.0792,0,Left,1563.0731,0,Left,1733.3638,0,Left,4609.0615,0,Left,2018.3061,0,Left,5285.0579,1,Right,3680.0177,0,Left,4564.7917,1,Right,5865.0117,0,Left,1525.9195,1,Right,4674.3922,1,Right,3850.2017,0,Left,4750.2957,0,Left,2706.39,0,Left,4845.6775,1,Right,2547.4465,0,Left,2573.4851,1,Right,2004.3025,0,Left,2629.9647,0,Left,4580.7467,1,Right,3316.1723,0,Left,8330.1263,0,Left,1963.75,0,Left,3315.0153,0,Left,4577.6724,0,Left,3103.0814,0,Left,2717.7497,0,Left,4956.4697,1,Right,3724.6557,0,Left,7146.7132,0,Left,1060.1641,1,Right,2499.316,0,Left,2248.9855,1,Right,3160.968,0,Left,3768.9901,1,Right,2912.2794,0,Left,4149.9025,0,Left,5042.3129,1,Right,2314.8099,0,Left,292.2176,0,Left,3296.6374,0,Left,3011.4054
